Date,Open,High,Low,Close,Adj Close,Volume
2021-03-05,40.299999,40.700001,38.700001,39.799999,39.302753,52597
2021-03-08,40.299999,41.200001,38.900002,39.200001,38.710247,28879
2021-03-09,39.500000,41.200001,38.700001,40.900002,40.389008,13822
2021-03-10,41.000000,41.000000,39.700001,39.900002,39.401505,12018
2021-03-11,40.400002,40.900002,40.400002,40.700001,40.191509,13032
2021-03-12,40.599998,40.799999,39.900002,40.500000,39.994011,8375
2021-03-15,40.900002,41.500000,40.799999,41.000000,40.487759,10263
2021-03-16,41.200001,43.400002,41.200001,43.099998,42.561520,15582
2021-03-17,43.299999,43.299999,41.400002,41.700001,41.179016,9624
2021-03-18,42.299999,42.299999,40.700001,41.000000,40.487759,8076
2021-03-19,41.099998,41.099998,40.099998,40.799999,40.290257,5421
2021-03-22,40.799999,40.799999,39.700001,40.000000,39.500252,19920
2021-03-23,40.000000,40.000000,39.299999,40.000000,39.500252,12438
2021-03-24,39.599998,40.500000,39.400002,40.099998,39.599003,13818
2021-03-25,40.000000,40.400002,39.000000,39.900002,39.401505,28597
2021-03-26,40.000000,40.700001,39.599998,39.900002,39.401505,7165
2021-03-29,40.000000,40.500000,39.200001,39.500000,39.006500,17148
2021-03-30,39.500000,40.299999,39.500000,40.200001,39.697758,4850
2021-03-31,40.099998,41.799999,40.000000,40.900002,40.389008,12340
2021-04-01,41.700001,42.500000,41.500000,42.150002,41.623394,9426
2021-04-06,42.349998,43.549999,42.349998,43.150002,42.610901,14213
2021-04-07,43.150002,43.950001,42.900002,43.750000,43.203403,13839
2021-04-08,44.549999,46.000000,44.549999,45.900002,45.326542,26048
2021-04-09,45.849998,46.000000,45.250000,46.000000,45.425293,12293
2021-04-12,46.250000,46.250000,44.299999,44.549999,43.993408,11954
2021-04-13,44.599998,45.750000,44.599998,45.400002,44.832790,9126
2021-04-14,45.549999,45.700001,44.700001,45.549999,44.980911,11206
2021-04-15,45.750000,49.900002,45.500000,49.450001,48.993530,71078
2021-04-16,49.200001,49.700001,48.650002,48.799999,48.349529,17840
2021-04-19,49.049999,49.099998,47.799999,48.250000,47.804607,24339
2021-04-20,48.299999,48.299999,46.150002,46.500000,46.070763,13912
2021-04-21,48.000000,48.000000,46.000000,46.599998,46.169834,9161
2021-04-22,46.900002,47.349998,46.450001,47.000000,46.566143,6997
2021-04-23,48.000000,48.049999,46.549999,46.950001,46.516609,10803
2021-04-26,46.950001,47.099998,45.549999,45.950001,45.525837,8646
2021-04-27,45.900002,46.500000,45.400002,45.950001,45.525837,8585
2021-04-28,46.900002,46.900002,44.299999,44.450001,44.039684,17144
2021-04-29,44.400002,46.000000,44.299999,45.150002,44.733223,13785
2021-04-30,45.200001,46.250000,45.200001,45.400002,44.980915,11072
2021-05-03,45.750000,46.750000,45.200001,46.150002,45.723991,14589
2021-05-04,46.049999,46.049999,43.849998,44.400002,43.990147,27563
2021-05-05,44.450001,45.900002,43.650002,44.700001,44.287376,24383
2021-05-06,44.700001,45.450001,42.900002,43.849998,43.445221,20649
2021-05-07,44.450001,44.650002,43.200001,43.750000,43.346149,28225
2021-05-10,43.799999,44.349998,41.849998,42.049999,41.661839,29431
2021-05-11,42.250000,43.400002,40.750000,42.900002,42.503994,36323
2021-05-12,41.750000,42.500000,40.750000,41.299999,40.918758,41912
2021-05-14,41.599998,41.950001,39.299999,41.549999,41.166454,42871
2021-05-17,41.700001,42.950001,41.700001,42.549999,42.157223,19984
2021-05-18,42.599998,47.750000,42.599998,47.750000,47.309223,79409
2021-05-19,47.700001,47.700001,44.549999,45.750000,45.327686,50328
2021-05-20,45.799999,47.000000,45.450001,46.799999,46.367989,21897
2021-05-21,46.849998,47.000000,45.500000,46.950001,46.516609,24969
2021-05-24,46.950001,48.299999,46.650002,48.150002,47.705528,25434
2021-05-25,47.500000,48.549999,46.900002,47.400002,46.962456,21402
2021-05-26,47.400002,47.400002,45.400002,45.799999,45.377224,27172
2021-05-27,45.799999,46.950001,44.900002,46.900002,46.467072,208573
2021-05-28,47.500000,47.500000,46.349998,47.349998,46.912914,18598
2021-05-31,47.500000,47.500000,46.000000,46.900002,46.467072,8236
2021-06-01,46.900002,47.349998,46.400002,46.900002,46.467072,12899
2021-06-02,46.900002,49.000000,46.150002,48.849998,48.399067,24499
2021-06-03,48.849998,48.900002,45.700001,47.299999,46.863377,13501
2021-06-04,47.299999,48.000000,46.299999,48.000000,47.556915,7996
2021-06-07,47.000000,47.950001,46.450001,46.900002,46.467072,9771
2021-06-08,46.900002,47.849998,46.900002,47.400002,46.962456,651
2021-06-09,47.250000,47.250000,46.200001,46.200001,45.773533,4422
2021-06-10,47.299999,47.299999,44.650002,46.099998,45.674450,8833
2021-06-11,46.150002,46.750000,45.549999,46.349998,45.922142,2594
2021-06-14,47.000000,47.799999,45.849998,46.849998,46.417530,9021
2021-06-15,46.900002,46.900002,45.049999,46.500000,46.070763,11932
2021-06-16,46.500000,46.500000,45.000000,45.849998,45.426758,14467
2021-06-17,45.849998,45.849998,44.450001,44.650002,44.237843,7954
2021-06-18,45.200001,45.200001,43.750000,44.000000,43.593838,17896
2021-06-21,44.000000,44.000000,42.000000,43.299999,42.900299,25672
2021-06-22,43.000000,43.000000,41.599998,42.049999,41.661839,18480
2021-06-23,42.000000,45.099998,41.599998,44.750000,44.336914,27438
2021-06-24,44.750000,44.750000,43.450001,44.750000,44.336914,21343
2021-06-28,44.549999,46.900002,44.000000,46.900002,46.467072,24719
2021-06-29,46.900002,46.900002,45.049999,46.000000,45.575378,12236
2021-06-30,46.650002,47.500000,45.650002,47.250000,46.813835,17641
2021-07-01,47.500000,47.500000,45.950001,46.400002,45.971687,6619
2021-07-02,45.200001,46.000000,44.250000,46.000000,45.575378,14445
2021-07-05,46.000000,46.000000,45.000000,45.650002,45.228607,5433
2021-07-06,46.000000,46.000000,44.750000,45.950001,45.525837,13727
2021-07-07,46.000000,46.849998,45.200001,45.500000,45.079990,8913
2021-07-08,45.549999,46.250000,43.849998,44.250000,43.841530,9508
2021-07-09,44.250000,44.750000,44.099998,44.200001,43.791996,8628
2021-07-12,44.200001,44.799999,44.000000,44.250000,43.841530,6708
2021-07-13,44.950001,44.950001,44.049999,44.849998,44.435993,8735
2021-07-14,44.849998,46.450001,44.299999,44.549999,44.138760,13471
2021-07-15,44.549999,44.849998,44.049999,44.099998,43.692913,7805
2021-07-16,44.000000,44.500000,43.299999,43.500000,43.098454,15116
2021-07-19,43.500000,44.500000,42.549999,43.000000,42.603069,10207
2021-07-20,43.000000,43.799999,42.400002,42.650002,42.256302,6631
2021-07-21,42.750000,44.650002,42.400002,42.400002,42.008606,7884
2021-07-22,42.400002,43.500000,42.400002,43.049999,42.652607,12273
2021-07-23,43.049999,43.799999,42.200001,42.950001,42.553532,10573
2021-07-26,42.950001,43.900002,42.700001,43.599998,43.197529,8356
2021-07-27,43.599998,43.599998,41.450001,42.250000,41.859993,7642
2021-07-28,42.299999,42.900002,41.799999,41.900002,41.513226,7196
2021-07-29,42.049999,42.500000,41.900002,42.000000,41.612301,5394
2021-07-30,40.849998,42.049999,40.500000,41.400002,41.017841,22574
2021-08-02,41.400002,42.750000,41.400002,42.349998,41.959068,15315
2021-08-03,43.150002,43.150002,41.049999,41.049999,40.671066,20791
2021-08-04,41.500000,41.700001,41.049999,41.099998,40.720608,8936
2021-08-05,41.099998,41.250000,40.400002,40.400002,40.027069,15161
2021-08-06,40.950001,41.700001,40.400002,41.250000,40.869221,13289
2021-08-09,41.299999,42.349998,41.299999,41.349998,40.968300,11291
2021-08-10,41.349998,42.500000,41.349998,41.700001,41.315067,10252
2021-08-11,42.000000,42.000000,40.400002,40.599998,40.225220,16789
2021-08-12,40.599998,41.299999,39.599998,41.000000,40.621532,13796
2021-08-13,42.799999,43.400002,41.500000,43.000000,42.603069,29175
2021-08-16,43.000000,43.000000,41.250000,41.500000,41.116913,26127
2021-08-17,41.500000,42.250000,40.849998,41.299999,40.918758,17320
2021-08-18,42.000000,42.000000,40.150002,41.150002,40.770149,20020
2021-08-19,41.849998,41.849998,39.000000,40.099998,39.729836,29491
2021-08-20,40.000000,40.200001,39.349998,39.500000,39.135376,13518
2021-08-23,39.599998,42.000000,39.599998,41.700001,41.315067,14444
2021-08-24,41.750000,43.000000,41.450001,41.450001,41.067379,248278
2021-08-25,42.000000,42.750000,41.099998,41.099998,40.720608,10857
2021-08-26,41.099998,41.650002,40.049999,40.299999,39.927994,10169
2021-08-27,40.700001,40.799999,39.599998,40.250000,39.878456,7437
2021-08-30,40.299999,40.549999,38.599998,39.049999,38.689529,31560
2021-08-31,39.049999,40.250000,39.000000,40.250000,39.878456,23411
2021-09-01,40.299999,40.849998,40.000000,40.349998,39.977528,11842
2021-09-02,40.849998,41.799999,40.500000,41.500000,41.116913,19437
2021-09-03,41.500000,41.799999,40.700001,40.849998,40.472912,7021
2021-09-06,41.400002,42.400002,41.250000,41.799999,41.414146,31227
2021-09-07,41.799999,44.099998,41.000000,43.099998,42.702145,54935
2021-09-08,43.200001,43.200001,41.799999,41.799999,41.414146,16120
2021-09-09,41.500000,42.049999,40.599998,42.000000,41.612301,17285
2021-09-10,42.400002,42.599998,40.599998,40.599998,40.225220,9441
2021-09-13,41.599998,41.599998,39.500000,39.950001,39.581223,14676
2021-09-14,40.099998,40.349998,39.500000,40.000000,39.630764,10748
2021-09-15,41.700001,41.750000,40.400002,40.750000,40.373840,34244
2021-09-16,41.000000,42.349998,40.500000,40.549999,40.175682,18270
2021-09-17,41.000000,41.400002,39.549999,39.549999,39.184917,25423
2021-09-20,39.549999,39.549999,37.549999,39.000000,38.639992,36041
2021-09-21,39.000000,40.650002,39.000000,39.849998,39.482147,19217
2021-09-22,40.000000,41.650002,40.000000,41.049999,40.671066,11073
2021-09-23,41.700001,41.700001,40.200001,40.200001,39.828918,15073
2021-09-24,40.200001,41.450001,39.900002,40.549999,40.175682,10089
2021-09-27,40.549999,41.400002,39.900002,40.599998,40.225220,14709
2021-09-28,40.599998,40.599998,39.099998,39.349998,38.986763,21387
2021-09-29,39.349998,40.150002,38.599998,38.599998,38.243683,17831
2021-09-30,39.200001,40.299999,39.150002,39.150002,38.788612,26880
2021-10-01,38.500000,40.250000,38.299999,39.400002,39.036301,21352
2021-10-04,39.400002,41.500000,39.400002,40.500000,40.126148,19901
2021-10-05,41.000000,42.000000,40.650002,41.900002,41.513226,20954
2021-10-06,42.000000,42.349998,39.950001,40.099998,39.729836,19154
2021-10-07,41.000000,42.000000,39.450001,40.349998,39.977528,22286
2021-10-08,40.950001,41.549999,40.349998,40.500000,40.126148,11431
2021-10-11,41.250000,41.250000,39.049999,39.849998,39.482147,16439
2021-10-12,39.849998,40.700001,39.400002,40.200001,39.828918,8717
2021-10-13,40.200001,41.549999,39.849998,41.250000,40.869221,12041
2021-10-14,41.299999,42.000000,40.000000,41.000000,40.621532,5751
2021-10-15,41.000000,41.700001,41.000000,41.549999,41.166454,4962
2021-10-18,41.650002,41.700001,40.849998,41.700001,41.315067,8214
2021-10-19,42.000000,42.849998,41.500000,42.750000,42.355377,5633
2021-10-20,42.799999,42.799999,42.000000,42.200001,41.810455,3650
2021-10-21,41.900002,42.549999,41.299999,41.299999,40.918758,6156
2021-10-22,41.950001,42.900002,41.450001,41.950001,41.562759,5446
2021-10-25,42.000000,42.500000,41.000000,41.500000,41.116913,7858
2021-10-26,41.799999,41.799999,40.450001,40.700001,40.324303,9569
2021-10-27,40.700001,40.900002,39.799999,40.099998,39.729836,6314
2021-10-28,39.299999,40.750000,39.299999,40.400002,40.027069,8290
2021-10-29,40.400002,40.400002,40.000000,40.200001,39.828918,4175
2021-11-01,40.200001,42.400002,40.000000,42.200001,41.810455,19305
2021-11-02,42.200001,42.450001,40.150002,40.150002,39.779377,8258
2021-11-03,39.900002,41.400002,39.799999,40.400002,40.027069,12318
2021-11-04,41.000000,41.099998,39.900002,41.000000,40.621532,10789
2021-11-05,40.950001,41.000000,40.099998,40.750000,40.373840,6808
2021-11-08,41.299999,42.500000,41.299999,42.299999,41.909531,12100
2021-11-09,42.299999,43.000000,42.000000,42.650002,42.256302,9366
2021-11-10,42.700001,42.849998,41.700001,42.650002,42.256302,6058
2021-11-11,43.049999,44.000000,43.049999,43.599998,43.197529,13912
2021-11-12,39.000000,40.849998,38.599998,40.750000,40.373840,99566
2021-11-15,41.099998,42.150002,40.849998,41.000000,40.621532,23796
2021-11-16,41.950001,41.950001,39.299999,39.900002,39.531685,16366
2021-11-17,39.950001,40.299999,39.349998,39.400002,39.036301,18662
2021-11-18,39.900002,40.150002,39.299999,39.349998,38.986763,9593
2021-11-19,39.349998,40.150002,39.250000,40.150002,39.779377,9155
2021-11-22,40.200001,41.250000,39.250000,39.599998,39.234455,12632
2021-11-23,39.599998,39.599998,38.049999,38.099998,37.748299,11968
2021-11-24,38.200001,38.650002,37.849998,38.099998,37.748299,16106
2021-11-25,38.450001,38.849998,38.000000,38.400002,38.045532,7076
2021-11-26,37.950001,38.150002,36.650002,37.599998,37.252914,31859
2021-11-29,37.549999,38.700001,37.500000,38.700001,38.342766,10161
2021-11-30,38.700001,39.450001,38.049999,39.450001,39.085838,27345
2021-12-01,39.500000,39.849998,39.000000,39.450001,39.085838,20230
2021-12-02,39.400002,39.400002,38.049999,38.400002,38.045532,21292
2021-12-03,38.650002,38.650002,37.099998,37.799999,37.451069,15196
2021-12-07,37.900002,38.000000,37.099998,37.400002,37.054764,14304
2021-12-08,37.349998,37.700001,37.099998,37.200001,36.856609,14178
2021-12-09,37.150002,38.450001,37.099998,37.400002,37.054764,20073
2021-12-10,38.400002,38.400002,37.400002,37.400002,37.054764,20825
2021-12-13,37.450001,37.900002,35.900002,35.950001,35.618145,20909
2021-12-14,36.099998,36.400002,34.000000,34.450001,34.131996,41515
2021-12-15,34.599998,35.900002,34.450001,35.250000,34.924610,26555
2021-12-16,36.150002,36.500000,35.799999,36.000000,35.667686,18757
2021-12-17,35.900002,35.900002,34.299999,35.049999,34.726452,28898
2021-12-20,34.650002,34.750000,33.849998,34.150002,33.834763,21929
2021-12-21,34.299999,34.900002,34.000000,34.549999,34.231071,13972
2021-12-22,34.650002,35.400002,34.000000,35.099998,34.775993,20218
2021-12-23,35.049999,35.900002,35.049999,35.900002,35.568611,14350
2021-12-27,35.950001,36.549999,35.900002,36.549999,36.212608,17427
2021-12-28,36.849998,40.349998,36.500000,38.150002,37.797840,86781
2021-12-29,39.099998,39.750000,37.849998,38.250000,37.896915,50400
2021-12-30,39.450001,40.000000,38.650002,39.700001,39.333530,33479
2022-01-03,40.349998,40.599998,38.750000,39.049999,38.689529,24550
2022-01-04,39.049999,39.400002,38.500000,39.000000,38.639992,19368
2022-01-05,39.150002,39.599998,38.099998,38.099998,37.748299,17287
2022-01-07,38.099998,38.099998,36.349998,36.349998,36.014454,40818
2022-01-10,36.250000,36.349998,34.000000,34.049999,33.735687,79909
2022-01-11,34.750000,35.599998,34.500000,35.150002,34.825535,30319
2022-01-12,36.000000,36.400002,35.650002,35.799999,35.469532,25726
2022-01-13,36.099998,36.200001,35.500000,35.799999,35.469532,12718
2022-01-14,34.849998,35.700001,34.000000,34.849998,34.528297,45112
2022-01-17,34.900002,35.000000,33.599998,34.299999,33.983379,22186
2022-01-18,34.099998,34.950001,33.400002,34.450001,34.131996,47300
2022-01-19,35.150002,35.500000,33.849998,34.099998,33.785225,24468
2022-01-20,34.250000,35.400002,33.700001,35.299999,34.974144,27427
2022-01-21,34.599998,34.599998,32.549999,33.349998,33.042149,42901
2022-01-24,32.650002,32.700001,30.750000,30.750000,30.466148,51233
2022-01-25,31.049999,33.099998,30.750000,31.049999,30.763378,27556
2022-01-26,31.250000,34.299999,31.100000,34.299999,33.983379,54894
2022-01-27,33.849998,35.450001,33.099998,34.500000,34.181534,24836
2022-01-28,34.799999,35.250000,33.799999,34.000000,33.686150,13458
2022-01-31,35.200001,35.849998,34.000000,35.049999,34.726452,18304
2022-02-01,35.299999,36.500000,35.299999,36.349998,36.014454,18027
2022-02-02,36.599998,36.950001,35.099998,35.650002,35.320919,15981
2022-02-03,35.650002,36.000000,34.549999,35.599998,35.271378,13237
2022-02-04,35.750000,36.049999,34.700001,35.400002,35.073227,13854
2022-02-07,35.500000,36.150002,34.700001,34.849998,34.528297,16308
2022-02-08,35.799999,36.900002,35.200001,35.700001,35.370457,18469
2022-02-09,36.150002,36.900002,35.700001,36.049999,35.717224,19816
2022-02-10,36.099998,36.950001,34.500000,35.599998,35.271378,20985
2022-02-11,33.950001,35.150002,33.250000,33.500000,33.190762,54786
2022-02-14,33.900002,33.900002,32.200001,32.250000,31.952303,44218
2022-02-15,32.299999,34.349998,32.299999,32.650002,32.348610,30077
2022-02-16,33.000000,33.049999,32.200001,32.299999,32.001839,13301
2022-02-17,32.299999,32.799999,31.400000,32.049999,31.754147,18964
2022-02-18,32.000000,32.000000,31.100000,31.250000,30.961533,11747
2022-02-21,31.549999,32.150002,30.450001,31.000000,30.713840,10312
2022-02-22,30.250000,30.900000,28.900000,30.400000,30.119379,24905
2022-02-23,30.549999,31.650000,30.049999,30.750000,30.466148,12339
2022-02-24,29.549999,30.650000,28.750000,30.400000,30.119379,31647
2022-02-25,30.600000,31.700001,30.500000,31.500000,31.209225,11834
2022-02-28,31.400000,33.150002,30.299999,33.150002,32.843998,17831
2022-03-01,34.000000,34.000000,30.750000,31.000000,30.713840,22292
2022-03-02,32.000000,33.299999,31.200001,32.950001,32.645844,28092
2022-03-03,33.250000,33.849998,32.000000,32.700001,32.398151,27506
2022-03-04,31.799999,32.299999,31.100000,31.900000,31.605532,18635
2022-03-07,31.500000,31.500000,29.600000,29.799999,29.524918,29649
2022-03-08,29.750000,32.000000,29.700001,30.549999,30.267994,27461
2022-03-09,32.150002,32.700001,31.400000,32.299999,32.001839,24573
2022-03-10,32.700001,32.950001,31.049999,31.850000,31.555996,9593
2022-03-11,32.500000,32.950001,31.799999,31.900000,31.605532,8360
2022-03-14,31.900000,33.450001,31.900000,32.950001,32.645844,12061
2022-03-15,33.099998,33.099998,31.750000,32.450001,32.150459,10890
2022-03-16,32.849998,33.849998,32.700001,33.200001,32.893532,14015
2022-03-17,34.000000,34.750000,33.000000,33.000000,32.695377,10555
2022-03-18,33.750000,34.250000,32.700001,34.250000,33.933842,7984
2022-03-21,34.299999,34.349998,33.049999,33.799999,33.487995,7146
